"ChgOpId","Partner","Type","Nb_Nodes_source","nb_activ_source","nb_AndGtw_source","nb_XorGtw_source","Nb_Nodes_target","nb_activ_target","nb_AndGtw_target","nb_XorGtw_target","nb_affected_partners","nb_Insert_genreated","nb_Replace_generated","nb_Delete_generated","exec_time"
"2e096ac7-0f50-4a41-a058-7fd4936dfa44","partner7","Insert","38","22","2","12","204","76","8","100","10","10","0","0","358676"
"480b53b3-cdfe-4c4f-a9d5-337b2587aa19","partner3","Replace","9","3","2","2","1","1","0","0","1","0","0","1","22"
"386dddbc-909e-4dd1-9ac4-1b981c62f53b","partner9","Insert","6","2","0","2","31","13","4","10","2","2","0","0","44037"
"6f844fde-a51a-4876-8a5f-13a1e331cdcb","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","357"
"383ad7e2-229e-41bc-8399-73ef0e080568","partner16","Insert","3","1","0","0","3","1","0","0","1","1","0","0","10258"
"6491462d-0d91-4f2b-a657-61147338a78c","partner7","Insert","38","22","2","12","176","56","8","92","10","10","0","0","20216"
"b6121f43-e498-4844-8d43-c4fb200e2e5e","partner9","Insert","18","6","2","8","51","15","0","26","5","5","0","0","6558"
"3ad484b0-1161-42a2-93e8-60da9bf5c040","partner9","Insert","9","3","2","2","13","3","0","4","3","3","0","0","7047"
"4b3d9262-04d2-4aeb-967d-f7502d39a7b9","partner2","Insert","3","1","0","0","3","1","0","0","1","1","0","0","288"
"aea3daba-87f8-48e5-825c-8b3e506fe2d0","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","311"
"c5ddb5fa-99ac-4dc3-8a78-cc3abdd7c95b","partner12","Replace","18","6","0","8","11","7","0","4","4","0","2","2","54"
"91c608de-8deb-43ac-bf61-2ec2945be539","partner10","Replace","16","12","0","2","20","18","2","0","4","0","1","3","69"
"4a9de41b-f1a7-4676-b1ed-0a0ae25adbb9","partner4","Insert","6","2","0","2","10","2","0","4","2","2","0","0","6839"
"c09da24d-563d-49d1-a136-8ad50bb6ef4a","partner9","Insert","6","2","0","2","14","6","0","6","1","1","0","0","10869"
"a207ccb2-12ad-4c87-b686-9ccaf4720f04","partner3","Insert","5","1","0","2","13","5","0","6","1","1","0","0","20522"
"744b7326-ae0e-483d-a0a4-60f518d64381","partner7","Replace","27","17","2","6","41","25","4","12","6","0","2","4","120"
"61db68a8-6200-4303-bb10-56aac8f20224","partner9","Insert","3","1","0","0","22","10","4","6","1","1","0","0","16636"
"517bd7d8-5ae2-4cc7-9140-26b1af530c48","partner9","Insert","18","6","2","8","40","6","0","24","5","5","0","0","1786"
"3d112a46-c27e-4abe-b461-1650b368d354","partner9","Insert","3","1","0","0","4","2","0","0","1","1","0","0","2521"
"63c004ae-1937-402d-b81e-d8096bf8d7c2","partner9","Replace","26","14","6","4","37","29","4","4","2","0","2","0","83"
"427c3fb6-3104-4bcb-ac88-d793ddd574b3","partner7","Insert","3","1","0","0","15","5","0","8","1","1","0","0","2809"
"54ebdb70-27d2-4755-9d0d-a005c981c998","partner12","Replace","11","3","0","6","2","2","0","0","2","0","0","2","63"
"1ef04437-d71d-4694-b8b2-6451c8fdadcd","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","306"
"6e2c52ae-86e0-4b09-8ab3-7f01974ef467","partner16","Insert","5","1","0","2","5","1","0","2","1","1","0","0","423"
"1d749343-01d8-45f9-b9ad-149dbc7bfb03","partner19","Replace","11","3","0","6","7","5","0","2","2","0","1","1","19"
"a08753cc-4e2e-40f7-8b59-5d2241fd611d","partner7","Replace","9","3","0","4","14","6","0","8","2","0","2","0","9"
"605a931b-7d7f-4fb5-9704-e9224d382241","partner7","Insert","3","1","0","0","5","3","0","0","1","1","0","0","923"
"d3d6993a-5697-43b6-8fad-c828544ece3a","partner1","Insert","3","1","0","0","3","1","0","0","1","1","0","0","262"
"5303a9a5-3f0e-47e9-9bea-962f9ef0e72c","partner11","Replace","11","3","0","6","13","3","0","8","2","1","1","0","2135"
"fab12953-dfee-46c6-ab2f-2fdf62696b34","partner10","Replace","25","15","0","8","55","29","8","18","5","0","2","3","154"
"480273c4-62b0-4b86-a882-7bf506757c67","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","724"
"7e27a79c-49e5-41d5-950c-4c9b7ace3e55","TravelAgency","Replace","10","6","0","2","11","7","0","4","3","0","2","1","16"
"f4f1ec3c-1022-4038-92dc-e284861a1944","partner9","Replace","7","3","0","2","24","12","4","6","3","1","0","2","44360"
"d879076e-3236-4a38-af2b-2b4cfad3a096","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","328"
"034e9a54-c8ce-478d-b40f-bdb05ee6cdd4","partner3","Insert","3","1","0","0","9","7","0","0","1","1","0","0","16750"
"55341d50-1a94-49f0-9131-72841db79747","partner20","Replace","14","4","0","8","22","6","0","16","2","0","2","0","15"
"3188c207-6000-40cc-b411-ba2340eda021","partner9","Replace","22","8","2","10","78","30","4","36","6","4","1","1","101656"
"9f25a3a7-4709-42d5-848b-484631610ef2","partner3","Insert","6","2","0","2","10","2","0","4","2","2","0","0","71435"
"7ffb2d89-d799-4206-9b7d-1983dd433947","partner19","Insert","6","2","0","2","11","3","0","4","2","2","0","0","522"
"8cd94c81-c6b7-4f96-9cd5-304ccc581255","partner7","Replace","57","37","4","14","110","60","14","36","10","0","6","4","368"
"f8762fbd-74ff-40b8-bfef-70e04c433737","partner12","Insert","3","1","0","0","11","5","2","2","1","1","0","0","37698"
"560acbc4-ec50-4cde-8d24-9feb2905deb6","partner11","Replace","6","2","0","2","4","2","0","2","1","0","1","0","3"
"d464b6d8-aef8-404f-a2f0-18963e09ed9f","partner3","Replace","7","3","0","2","5","3","0","0","3","1","0","2","321"
"091487f2-bcc9-40b6-b03b-401676928c43","partner8","Insert","3","1","0","0","3","1","0","0","1","1","0","0","432"
"8184a625-d25e-4053-810d-bf9e2d58890e","partner7","Insert","4","2","0","0","6","2","0","0","2","2","0","0","4872"
"e8043789-fbb5-46d9-bc48-f5fe48c3b7f4","partner10","Replace","22","14","0","6","47","27","6","14","5","0","1","4","152"
"489df835-0c94-4a94-b416-4105b782733f","partner17","Insert","9","3","0","4","19","7","0","6","3","3","0","0","833"
"99de25e4-dc5b-4302-9a7b-c5543530bedb","partner12","Insert","3","1","0","0","3","1","0","0","1","1","0","0","2789"
"20fa832d-d89f-4529-97cc-0e407faf21cf","partner18","Insert","8","2","0","4","14","2","0","8","2","2","0","0","545"
"746c5e90-6f36-4c5a-b8a6-f9e6faea2e92","partner7","Insert","21","15","2","2","63","37","2","12","6","6","0","0","116189"
"466ccdc5-0722-49af-9e04-e706f6817297","partner6","Insert","3","1","0","0","22","10","4","6","1","1","0","0","3875"
"519149d3-4596-4cdb-a270-3cb9b7c79ca3","partner4","Replace","22","8","0","12","49","13","2","30","4","2","2","0","19507"
"f85abf23-8f4d-49b4-99e1-866d5980712d","partner9","Delete","9","3","2","4","3","3","0","0","3","0","0","3","53"
"66cec275-f41d-4485-8357-97da4801e6bc","partner7","Insert","21","15","2","2","42","20","4","6","6","6","0","0","149853"
"2e45d67b-c433-4f52-afd3-ada7b5bf4c92","partner16","Insert","3","1","0","0","15","7","2","4","1","1","0","0","303"
"4b7a778d-82e6-4e6b-b1c8-06d3b8940f52","Traveler","Replace","9","3","0","4","6","4","0","2","2","0","1","1","21"
"dbaa6e29-4867-41bf-bb91-5eeb673acb89","partner3","Replace","9","3","2","2","6","4","0","2","2","0","1","1","25"
"39e04e42-edf7-47b1-9983-dde1f94a1f60","partner9","Replace","40","20","8","10","66","44","6","16","6","0","6","0","166"
"2ddc4d37-5a50-42e9-8fe3-3028b29a4652","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","4578"
"dd5acd35-cbca-40bd-b09a-57061324be7a","partner5","Replace","9","3","0","4","14","6","0","8","2","0","2","0","9"
"ea7ad60d-75dd-405b-a52f-cc70c6801522","partner7","Insert","3","1","0","0","17","7","0","8","1","1","0","0","3022"
"353f607d-c38b-44e5-be6d-150f4a0d5cca","partner9","Insert","6","2","0","2","11","3","0","4","2","2","0","0","1429"
"c88dd72c-7fbb-45be-9795-cf795d118ab9","partner9","Replace","6","2","0","2","4","2","0","0","2","1","0","1","1379"
"3277f466-fc72-4589-b5b8-38cc2af1decd","partner3","Insert","29","11","2","14","105","25","0","60","10","10","0","0","36319"
"cde03526-69b5-4612-a80b-4620cf82fb6b","partner12","Insert","3","1","0","0","3","1","0","0","1","1","0","0","560"
"bfd9d5d4-d9b0-4369-8a18-881a4d11c56b","partner7","Replace","6","2","0","2","6","2","0","2","2","1","0","1","3152"
"a495d898-285d-4ec9-a5ae-55d7373d971f","partner2","Insert","3","1","0","0","3","1","0","0","1","1","0","0","301"
"47976cf1-ed2c-41aa-b1ae-59d07303442b","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","334"
"63716283-fc34-46de-8c4f-594280821f16","partner7","Replace","12","6","0","4","11","7","2","2","5","0","1","4","64"
"dd2b94ba-9973-411e-9bda-bc3c44d6a8fd","partner20","Insert","3","1","0","0","3","1","0","0","1","1","0","0","256"
"e8e1ba02-b4f9-4e25-909f-4ed92ef9b629","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","469"
"5693c252-d783-4f89-92e1-babb4d1bfa58","partner14","Replace","17","13","0","2","19","17","0","2","3","0","1","2","57"
"8b1958b3-2bcd-48f9-a475-ec7a480dde61","partner9","Insert","6","2","0","2","29","11","4","10","2","2","0","0","4630"
"9e5ba7ae-421b-4dfa-8783-af90b6a25bb9","partner5","Replace","14","6","2","4","37","21","0","12","4","2","2","0","67828"
"4d53589b-9e66-4247-9e3b-95d8ca7ae128","partner7","Replace","20","8","0","10","16","8","4","4","6","0","1","5","161"
"c1939da5-d9a9-4df7-b632-f18d804b0417","partner4","Replace","16","4","0","10","17","5","0","12","2","0","2","0","16"
"c5966e02-9687-447b-bd3b-fbcc2f13f3bf","partner17","Replace","9","3","0","4","13","3","0","6","3","2","0","1","15485"
"dc7f354f-04e5-46cf-b09f-36939a0e8c2a","partner9","Insert","20","10","4","4","65","37","2","14","6","6","0","0","72268"
"c30995e8-e762-4299-bd27-af1ccd17856f","partner11","Insert","8","2","0","4","16","4","0","8","2","2","0","0","1430"
"f6ebf25f-02fb-4ab8-a2af-76f5c19c6ce2","partner11","Insert","3","1","0","0","3","1","0","0","1","1","0","0","2313"
"d6a51cba-ea50-4bac-bcae-fe9bde244949","partner8","Replace","6","2","2","0","7","3","0","4","1","0","1","0","4"
"a11e9c9c-75d6-4787-baff-9e078dc150ab","partner7","Insert","6","2","0","2","28","10","2","12","2","2","0","0","628"
"89c0172e-1c37-4c80-a758-3d465e7d95d9","partner7","Insert","3","1","0","0","20","14","0","4","1","1","0","0","40654"
"56b448e1-eeed-47b7-a960-b44969e9dab2","partner6","Insert","4","2","0","0","35","17","6","8","2","2","0","0","669"
"7c6026a4-d837-41e1-96f7-d8ec91eb3566","partner11","Insert","3","1","0","0","17","7","2","6","1","1","0","0","5430"
"546e99d1-1f73-4d58-9002-b7ce37a25f46","partner16","Replace","8","2","0","4","6","2","0","4","1","0","1","0","4"
"bd0370d0-e5c3-41b2-a8e7-fc04b069a0fd","partner9","Insert","12","4","2","4","60","26","4","22","4","4","0","0","48742"
"24c37c76-3081-45c8-ac15-2e287c10e03d","partner8","Insert","4","2","0","0","6","2","0","0","2","2","0","0","649"
"3b47a4af-1b10-4b3f-8381-a6fc55ec5ea6","partner10","Replace","7","3","0","2","5","3","2","0","2","0","1","1","20"
"821ae65b-22f2-4e17-a01f-f6d1dd757284","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","656"
"da3716df-2b6b-4f41-86c8-cb67fbffb18a","partner7","Insert","6","2","0","2","18","6","2","6","2","2","0","0","1259"
"9db716f7-e8e7-49d1-b7bd-3e834abbdc0d","partner3","Insert","6","2","0","2","10","2","0","4","2","2","0","0","1083"
"7d3e5715-f705-4081-96aa-b7c6f4047e03","partner7","Replace","7","3","0","2","2","2","0","0","2","0","0","2","25"
"cd28453a-1284-4abf-a599-f6df423f43ae","partner9","Delete","38","16","6","14","18","16","0","2","9","0","0","9","659"
"ddb843a9-5912-4784-bc37-fbe1a43f63fd","partner4","Insert","6","2","0","2","35","15","2","14","2","2","0","0","697"
"bc17754a-16ed-46dc-9945-e01991070b30","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","3517"
"f24edc0e-4ccf-432c-aecf-49c85c5bd9bf","Acquirer","Replace","9","3","4","0","13","7","2","4","2","0","2","0","10"
"5034bdf7-fb16-4a95-86c6-70223ac0a54d","partner18","Insert","3","1","0","0","3","1","0","0","1","1","0","0","257"
"b1a376d8-0232-421c-8b3a-334ecdf15f4b","TravelAgency","Replace","10","4","0","4","19","7","0","8","4","2","0","2","55894"
"fad6a0cf-e3bb-4a10-a3ca-2e3fb400e26c","partner7","Insert","6","2","0","2","11","3","0","4","2","2","0","0","770"
"438c4be5-cc21-4647-9bfb-53e6356919f3","partner15","Insert","3","1","0","0","5","3","0","0","1","1","0","0","331"
"7c95a589-1c22-4137-9874-3b3d8b1ebff2","partner7","Replace","9","3","2","2","20","12","4","4","2","0","1","1","15"
"7dec46dd-464c-4e65-a61d-d9980b7741d0","partner7","Insert","3","1","0","0","5","3","0","0","1","1","0","0","1355"
"06d9fe18-92d4-49e7-82c9-ed98eedfafcb","partner9","Insert","20","10","4","4","48","22","2","12","6","6","0","0","40784"
"66415c6b-5c6e-4e13-b02e-9d979e90a6f4","partner7","Insert","6","2","0","2","10","2","0","4","2","2","0","0","4723"
"364c66a4-fe78-41cc-aa96-eac4d7424c87","partner14","Insert","14","12","0","0","52","38","4","4","3","3","0","0","1001"
"5905f888-2f2c-4be9-b2cf-4758b99a24f5","partner18","Insert","8","2","0","4","14","2","0","8","2","2","0","0","665"
"165b9c02-40be-49ae-851f-4403caf0c06a","partner9","Replace","7","3","2","0","5","3","0","0","3","1","0","2","7656"
"780c435f-5845-44f6-ab24-52a3ccfca8e6","partner8","Replace","6","2","2","0","17","9","0","8","2","0","1","1","11"
"d8c586c0-0cf7-4e6c-85cd-dcafc4ac2d57","partner6","Insert","8","2","0","4","23","7","2","10","2","2","0","0","684"
"be8df054-e508-4b06-bbde-cf6687ac4a96","partner3","Insert","20","8","2","8","73","23","0","34","8","8","0","0","91066"
"c036b6f1-2a96-4aec-88d1-825ca82593d2","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","312"
"4fa47a0c-35e4-4de5-8d9f-d6d3cd8974da","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","268"
"f12d470e-4ebc-448d-b2a8-f20910cf9b04","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","328"
"ece2de8c-6c2d-40dc-be22-1f0d0ac232e6","partner3","Insert","3","1","0","0","11","5","0","4","1","1","0","0","10488"
"91529fcc-fea9-43e7-a3c1-081fc6009d2b","partner17","Insert","3","1","0","0","3","1","0","0","1","1","0","0","282"
"8ac5a89c-3be0-456e-bc2b-c481aa842c6a","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","19119"
"b00cba50-d0d8-4247-b7a1-02821bd25277","partner7","Replace","7","3","0","2","7","5","0","0","3","1","0","2","740"
"6be074aa-5f76-4f7b-8a87-1a7337e5a6e7","partner12","Insert","6","2","0","2","22","8","2","8","2","2","0","0","38978"
"684cd389-5f02-4fd0-bb48-d01fb4189fc5","partner7","Insert","3","1","0","0","5","3","0","0","1","1","0","0","1047"
"22c1423a-9575-4a71-9b69-0fc986b658db","partner9","Insert","3","1","0","0","20","14","0","4","1","1","0","0","41079"
"1eb4aa03-2373-44a7-946a-d8f43c19049a","partner7","Replace","22","16","2","2","32","20","0","10","7","1","0","6","418"
"6b4e6848-d91b-4855-bf50-ab1d3a340061","partner3","Replace","38","14","2","20","31","9","0","22","3","0","3","0","388"
"b503aeeb-ecee-4b90-a297-e7cddab3c4a7","partner8","Replace","20","8","4","6","13","9","0","4","5","0","1","4","166"
"baf46264-3f1f-4eea-b46c-4c54231c9d66","partner16","Replace","6","2","0","2","4","2","0","2","1","0","1","0","3"
"4545d3d3-9049-422c-aa37-a4da6f9dbf7b","TravelAgency","Replace","10","4","0","4","19","7","0","8","4","2","0","2","55992"
"b636642e-f1d6-4569-a8cc-8718a5f44088","partner16","Insert","8","2","0","4","10","2","0","4","2","2","0","0","677"
"e26dde7d-ae0d-4c3f-b003-7dd2f0cf9f78","partner6","Replace","10","6","0","2","24","14","2","2","5","3","0","2","1637"
"e15e8e13-672b-4456-918c-2c751fa7c073","partner9","Insert","3","1","0","0","11","5","0","4","1","1","0","0","20515"
"455cd126-e877-4651-a4d9-40be4377182c","partner8","Replace","6","2","2","0","8","4","0","4","2","0","1","1","20"
"eebee235-f2fa-46de-9ca7-194965636728","partner8","Insert","21","9","4","6","49","9","0","26","7","7","0","0","2415"
"af53b09f-ec51-4444-ad9c-a319b0fd6791","partner9","Insert","18","6","2","8","76","28","4","34","5","5","0","0","77201"
"4cb2accf-2575-46fe-b4e9-d15b6a8ed7e4","partner17","Insert","3","1","0","0","7","3","0","2","1","1","0","0","277"
"04353c8b-390c-44e7-bfdd-d0ac2eaf6693","TravelAgency","Replace","9","5","0","2","7","5","0","2","3","0","1","2","38"
"f0561a9f-600f-44d1-be8e-7f82a59c2c35","partner17","Insert","3","1","0","0","3","1","0","0","1","1","0","0","7478"
"63b5e979-7626-4c46-82bb-9830225f0370","partner9","Insert","3","1","0","0","20","14","0","4","1","1","0","0","21935"
"24955f91-7497-40fa-9a22-ae237d106f54","partner9","Insert","3","1","0","0","22","10","4","6","1","1","0","0","16700"
"f960b6dd-2363-4ab7-9209-22085c37e033","partner7","Replace","10","4","0","4","9","5","4","0","3","0","1","2","58"
"48323489-0d9c-4da2-bc93-4b7678b84354","partner9","Insert","3","1","0","0","11","7","0","2","1","1","0","0","1981"
"e344797b-2be8-4b39-9648-ffb94a5f6412","partner14","Replace","17","13","0","2","17","15","0","2","3","0","1","2","32"
"93a81f73-d3f6-42c4-8ea9-40b22c89e2e2","partner9","Replace","40","18","6","14","55","37","2","16","9","0","2","7","594"
"8073096b-0e29-4926-8ba1-98d5e8a11658","partner9","Insert","6","2","2","0","7","3","0","0","2","2","0","0","5003"
"15677c74-f00f-47d1-84ce-ab83e58b0e3c","partner11","Replace","9","3","0","4","7","3","2","2","2","0","1","1","20"
"8fa850ab-f5e4-40ce-9a76-0b4b1bd67931","partner9","Insert","3","1","0","0","7","5","0","0","1","1","0","0","8597"
"88976930-128c-4ed6-8b3f-ea95540b9dca","Acquirer","Insert","6","2","2","0","9","5","0","0","2","2","0","0","576"
"5e221c03-a501-43d4-9276-511229ca7dc8","partner8","Insert","3","1","0","0","16","8","0","6","1","1","0","0","2461"
"d8ec9aa2-a644-424a-883f-3e35523bf94d","TravelAgency","Delete","1","1","0","0","1","1","0","0","1","0","0","1","22"
"14d3f50a-8509-44d4-b589-6d1ce71970c0","partner10","Insert","21","13","0","6","62","22","6","24","5","5","0","0","7140"
"4078e2a6-ea3d-4d00-9046-763df9c867b5","TravelAgency","Replace","7","3","2","0","4","2","2","0","2","0","0","2","23"
"a6e87ebd-aa50-4f04-b737-e1372331f3c4","partner16","Replace","8","2","0","4","6","2","0","4","1","0","1","0","5"
"515b2841-107f-4dbb-aa21-01a85ae4e73f","partner8","Replace","40","18","8","12","102","46","2","54","7","0","7","0","211"
"b858c782-c916-43f1-bf9d-ceeb2a52233c","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1795"
"96efd917-f025-4ddc-97c0-a85b1ea499eb","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1171"
"3cb11a8e-1d63-4c1e-92ba-7b1654dbcb5f","partner10","Delete","1","1","0","0","1","1","0","0","1","0","0","1","13"
"c302f513-88cd-4d88-b21e-6124ac68d3a6","partner9","Replace","44","20","8","14","53","31","4","18","2","0","2","0","544"
"dfaf0f7d-8359-4c52-a19b-bc9e79fffdc8","partner9","Insert","3","1","0","0","5","3","0","0","1","1","0","0","1237"
"db327088-3f78-4200-bb8d-d1bebc7fad2f","partner11","Insert","8","2","0","4","13","2","1","6","2","2","0","0","8528"
"752c0bd7-4f04-4867-83fd-e3c93ca6e1ca","partner9","Insert","3","1","0","0","20","14","0","4","1","1","0","0","39501"
"76b656c0-df0d-4200-a7b2-c83fb5b1d7b4","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","348"
"86daeba9-23b0-417b-9682-c3d0a4b75f91","partner7","Insert","6","2","0","2","10","2","0","4","2","2","0","0","3886"
"88642e7d-27de-4931-b88c-35824f8839a4","TravelAgency","Replace","7","3","2","0","4","2","2","0","2","0","0","2","23"
"c3eb3840-3720-48bc-8f17-e8aff677731a","partner8","Insert","3","1","0","0","3","1","0","0","1","1","0","0","307"
"2efe2723-6b31-4eaa-9950-52f6aa0f771d","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","2127"
"391e31e0-cdd5-4f0d-a03c-838e2f6bde87","partner14","Insert","18","12","0","4","30","12","0","12","3","3","0","0","1599"
"b8c44814-8e71-4c2e-97f0-d25ef5228885","Acquirer","Insert","6","2","0","2","19","7","0","8","2","2","0","0","3299"
"d40cccc2-e81e-4be8-a72d-1ed7fd5967a3","partner9","Insert","6","2","0","2","6","2","0","2","1","1","0","0","297"
"36321be1-9dc7-4d03-a0a2-943bc9ac5815","partner3","Replace","9","3","2","2","5","3","0","0","3","1","0","2","8315"
"91ce71f1-a5a2-4770-9c75-5bb1cba38d34","partner14","Insert","18","12","0","4","30","12","0","12","3","3","0","0","2049"
"a4f54051-0575-48a1-b835-b87851ac0320","partner5","Insert","12","4","2","4","62","34","0","20","4","4","0","0","3841"
"b278e51d-92de-4cab-b648-ad96ae140449","partner9","Insert","20","10","4","4","59","31","2","14","6","6","0","0","74807"
"78a44e31-3a69-4d2f-b96a-fb1efae59369","partner12","Insert","6","2","0","2","14","3","1","6","2","2","0","0","577"
"76d64607-0555-48ba-80ae-db5199922ca2","partner7","Insert","21","15","2","2","68","32","6","18","6","6","0","0","3950"
